Orthogroup	Gene1	Species1	Gene2	Species2
OG0000000	FBpp0192625	dsec	FBpp0200828	dsec
OG0000000	FBpp0192625	dsec	FBpp0201125	dsec
OG0000000	FBpp0192625	dsec	FBpp0201132	dsec
OG0000000	FBpp0192625	dsec	FBpp0201147	dsec
OG0000000	FBpp0192625	dsec	FBpp0201186	dsec
OG0000000	FBpp0192625	dsec	FBpp0201188	dsec
OG0000000	FBpp0192625	dsec	FBpp0201196	dsec
OG0000000	FBpp0192625	dsec	FBpp0201199	dsec
OG0000000	FBpp0192625	dsec	FBpp0201203	dsec
OG0000000	FBpp0192625	dsec	FBpp0201206	dsec
OG0000000	FBpp0192625	dsec	FBpp0201215	dsec
OG0000000	FBpp0192625	dsec	FBpp0201217	dsec
OG0000000	FBpp0192625	dsec	FBpp0201228	dsec
OG0000000	FBpp0192625	dsec	FBpp0201230	dsec
OG0000000	FBpp0192625	dsec	FBpp0201236	dsec
OG0000000	FBpp0192625	dsec	FBpp0202429	dsec
OG0000000	FBpp0192625	dsec	FBpp0203427	dsec
OG0000000	FBpp0192625	dsec	FBpp0203580	dsec
OG0000000	FBpp0192625	dsec	FBpp0204902	dsec
OG0000000	FBpp0192625	dsec	FBpp0205671	dsec
OG0000000	FBpp0192625	dsec	FBpp0206444	dsec
OG0000000	FBpp0192625	dsec	FBpp0206602	dsec
OG0000000	FBpp0192625	dsec	FBpp0208138	dsec
OG0000000	FBpp0192625	dsec	FBpp0208204	dsec
OG0000000	FBpp0192643	dsec	FBpp0192661	dsec
OG0000000	FBpp0192643	dsec	FBpp0193185	dsec
OG0000000	FBpp0192643	dsec	FBpp0193188	dsec
OG0000000	FBpp0192643	dsec	FBpp0193551	dsec
OG0000000	FBpp0192643	dsec	FBpp0193862	dsec
OG0000000	FBpp0192643	dsec	FBpp0194601	dsec
OG0000000	FBpp0192643	dsec	FBpp0194616	dsec
OG0000000	FBpp0192643	dsec	FBpp0194656	dsec
OG0000000	FBpp0192643	dsec	FBpp0194670	dsec
OG0000000	FBpp0192643	dsec	FBpp0194673	dsec
OG0000000	FBpp0192643	dsec	FBpp0194675	dsec
OG0000000	FBpp0192643	dsec	FBpp0195020	dsec
OG0000000	FBpp0192643	dsec	FBpp0195059	dsec
OG0000000	FBpp0192643	dsec	FBpp0195103	dsec
OG0000000	FBpp0192643	dsec	FBpp0195106	dsec
OG0000000	FBpp0192643	dsec	FBpp0195153	dsec
OG0000000	FBpp0192643	dsec	FBpp0197585	dsec
OG0000000	FBpp0192643	dsec	FBpp0197709	dsec
OG0000000	FBpp0192643	dsec	FBpp0197734	dsec
OG0000000	FBpp0192643	dsec	FBpp0197757	dsec
OG0000000	FBpp0192643	dsec	FBpp0197874	dsec
OG0000000	FBpp0192643	dsec	FBpp0197880	dsec
OG0000000	FBpp0192643	dsec	FBpp0198355	dsec
OG0000000	FBpp0192643	dsec	FBpp0198919	dsec
OG0000000	FBpp0192643	dsec	FBpp0200212	dsec
OG0000000	FBpp0192643	dsec	FBpp0200282	dsec
OG0000000	FBpp0192643	dsec	FBpp0200309	dsec
OG0000000	FBpp0192643	dsec	FBpp0200791	dsec
OG0000000	FBpp0192643	dsec	FBpp0200802	dsec
OG0000000	FBpp0192643	dsec	FBpp0200820	dsec
OG0000000	FBpp0192643	dsec	FBpp0200828	dsec
OG0000000	FBpp0192643	dsec	FBpp0201132	dsec
OG0000000	FBpp0192643	dsec	FBpp0201199	dsec
OG0000000	FBpp0192643	dsec	FBpp0201203	dsec
OG0000000	FBpp0192643	dsec	FBpp0201206	dsec
OG0000000	FBpp0192643	dsec	FBpp0201215	dsec
OG0000000	FBpp0192643	dsec	FBpp0201217	dsec
OG0000000	FBpp0192643	dsec	FBpp0201228	dsec
OG0000000	FBpp0192643	dsec	FBpp0201230	dsec
OG0000000	FBpp0192643	dsec	FBpp0201236	dsec
OG0000000	FBpp0192643	dsec	FBpp0204902	dsec
OG0000000	FBpp0192643	dsec	FBpp0206444	dsec
OG0000000	FBpp0192643	dsec	FBpp0208138	dsec
OG0000000	FBpp0192658	dsec	FBpp0192661	dsec
OG0000000	FBpp0192658	dsec	FBpp0193185	dsec
OG0000000	FBpp0192658	dsec	FBpp0193188	dsec
OG0000000	FBpp0192658	dsec	FBpp0193551	dsec
OG0000000	FBpp0192658	dsec	FBpp0193862	dsec
OG0000000	FBpp0192658	dsec	FBpp0194601	dsec
OG0000000	FBpp0192658	dsec	FBpp0194616	dsec
OG0000000	FBpp0192658	dsec	FBpp0194656	dsec
OG0000000	FBpp0192658	dsec	FBpp0194670	dsec
OG0000000	FBpp0192658	dsec	FBpp0194673	dsec
OG0000000	FBpp0192658	dsec	FBpp0194675	dsec
OG0000000	FBpp0192658	dsec	FBpp0195020	dsec
OG0000000	FBpp0192658	dsec	FBpp0195059	dsec
OG0000000	FBpp0192658	dsec	FBpp0195103	dsec
OG0000000	FBpp0192658	dsec	FBpp0195106	dsec
OG0000000	FBpp0192658	dsec	FBpp0195153	dsec
OG0000000	FBpp0192658	dsec	FBpp0197585	dsec
OG0000000	FBpp0192658	dsec	FBpp0197709	dsec
OG0000000	FBpp0192658	dsec	FBpp0197734	dsec
OG0000000	FBpp0192658	dsec	FBpp0197757	dsec
OG0000000	FBpp0192658	dsec	FBpp0197874	dsec
OG0000000	FBpp0192658	dsec	FBpp0197880	dsec
OG0000000	FBpp0192658	dsec	FBpp0198355	dsec
OG0000000	FBpp0192658	dsec	FBpp0198919	dsec
OG0000000	FBpp0192658	dsec	FBpp0200212	dsec
OG0000000	FBpp0192658	dsec	FBpp0200282	dsec
OG0000000	FBpp0192658	dsec	FBpp0200309	dsec
OG0000000	FBpp0192658	dsec	FBpp0200791	dsec
OG0000000	FBpp0192658	dsec	FBpp0200802	dsec
OG0000000	FBpp0192658	dsec	FBpp0200820	dsec
OG0000000	FBpp0192658	dsec	FBpp0200828	dsec
OG0000000	FBpp0192658	dsec	FBpp0201132	dsec
OG0000000	FBpp0192658	dsec	FBpp0201199	dsec
OG0000000	FBpp0192658	dsec	FBpp0201203	dsec
OG0000000	FBpp0192658	dsec	FBpp0201206	dsec
OG0000000	FBpp0192658	dsec	FBpp0201215	dsec
OG0000000	FBpp0192658	dsec	FBpp0201217	dsec
OG0000000	FBpp0192658	dsec	FBpp0201228	dsec
OG0000000	FBpp0192658	dsec	FBpp0201230	dsec
OG0000000	FBpp0192658	dsec	FBpp0201236	dsec
OG0000000	FBpp0192658	dsec	FBpp0204902	dsec
OG0000000	FBpp0192658	dsec	FBpp0206444	dsec
OG0000000	FBpp0192658	dsec	FBpp0208138	dsec
OG0000000	FBpp0192661	dsec	FBpp0193130	dsec
OG0000000	FBpp0192661	dsec	FBpp0193185	dsec
OG0000000	FBpp0192661	dsec	FBpp0193188	dsec
OG0000000	FBpp0192661	dsec	FBpp0193551	dsec
OG0000000	FBpp0192661	dsec	FBpp0193862	dsec
OG0000000	FBpp0192661	dsec	FBpp0194479	dsec
OG0000000	FBpp0192661	dsec	FBpp0194601	dsec
OG0000000	FBpp0192661	dsec	FBpp0194616	dsec
OG0000000	FBpp0192661	dsec	FBpp0194656	dsec
OG0000000	FBpp0192661	dsec	FBpp0194670	dsec
OG0000000	FBpp0192661	dsec	FBpp0194673	dsec
OG0000000	FBpp0192661	dsec	FBpp0194675	dsec
OG0000000	FBpp0192661	dsec	FBpp0195020	dsec
OG0000000	FBpp0192661	dsec	FBpp0195059	dsec
OG0000000	FBpp0192661	dsec	FBpp0195103	dsec
OG0000000	FBpp0192661	dsec	FBpp0195106	dsec
OG0000000	FBpp0192661	dsec	FBpp0195153	dsec
OG0000000	FBpp0192661	dsec	FBpp0196610	dsec
OG0000000	FBpp0192661	dsec	FBpp0196930	dsec
OG0000000	FBpp0192661	dsec	FBpp0197585	dsec
OG0000000	FBpp0192661	dsec	FBpp0197709	dsec
OG0000000	FBpp0192661	dsec	FBpp0197734	dsec
OG0000000	FBpp0192661	dsec	FBpp0197757	dsec
OG0000000	FBpp0192661	dsec	FBpp0197874	dsec
OG0000000	FBpp0192661	dsec	FBpp0197880	dsec
OG0000000	FBpp0192661	dsec	FBpp0198355	dsec
OG0000000	FBpp0192661	dsec	FBpp0198875	dsec
OG0000000	FBpp0192661	dsec	FBpp0198919	dsec
OG0000000	FBpp0192661	dsec	FBpp0200000	dsec
OG0000000	FBpp0192661	dsec	FBpp0200212	dsec
OG0000000	FBpp0192661	dsec	FBpp0200282	dsec
OG0000000	FBpp0192661	dsec	FBpp0200288	dsec
OG0000000	FBpp0192661	dsec	FBpp0200309	dsec
OG0000000	FBpp0192661	dsec	FBpp0200788	dsec
OG0000000	FBpp0192661	dsec	FBpp0200791	dsec
OG0000000	FBpp0192661	dsec	FBpp0200802	dsec
OG0000000	FBpp0192661	dsec	FBpp0200820	dsec
OG0000000	FBpp0192661	dsec	FBpp0200828	dsec
OG0000000	FBpp0192661	dsec	FBpp0201125	dsec
OG0000000	FBpp0192661	dsec	FBpp0201132	dsec
OG0000000	FBpp0192661	dsec	FBpp0201147	dsec
OG0000000	FBpp0192661	dsec	FBpp0201186	dsec
OG0000000	FBpp0192661	dsec	FBpp0201188	dsec
OG0000000	FBpp0192661	dsec	FBpp0201196	dsec
OG0000000	FBpp0192661	dsec	FBpp0201199	dsec
OG0000000	FBpp0192661	dsec	FBpp0201203	dsec
OG0000000	FBpp0192661	dsec	FBpp0201206	dsec
OG0000000	FBpp0192661	dsec	FBpp0201215	dsec
OG0000000	FBpp0192661	dsec	FBpp0201217	dsec
OG0000000	FBpp0192661	dsec	FBpp0201228	dsec
OG0000000	FBpp0192661	dsec	FBpp0201230	dsec
OG0000000	FBpp0192661	dsec	FBpp0201236	dsec
OG0000000	FBpp0192661	dsec	FBpp0202429	dsec
OG0000000	FBpp0192661	dsec	FBpp0203427	dsec
OG0000000	FBpp0192661	dsec	FBpp0203580	dsec
OG0000000	FBpp0192661	dsec	FBpp0204902	dsec
OG0000000	FBpp0192661	dsec	FBpp0205671	dsec
OG0000000	FBpp0192661	dsec	FBpp0206444	dsec
OG0000000	FBpp0192661	dsec	FBpp0206602	dsec
OG0000000	FBpp0192661	dsec	FBpp0208138	dsec
OG0000000	FBpp0192661	dsec	FBpp0208204	dsec
OG0000000	FBpp0193130	dsec	FBpp0193185	dsec
OG0000000	FBpp0193130	dsec	FBpp0193188	dsec
OG0000000	FBpp0193130	dsec	FBpp0193551	dsec
OG0000000	FBpp0193130	dsec	FBpp0193862	dsec
OG0000000	FBpp0193130	dsec	FBpp0194601	dsec
OG0000000	FBpp0193130	dsec	FBpp0194616	dsec
OG0000000	FBpp0193130	dsec	FBpp0194656	dsec
OG0000000	FBpp0193130	dsec	FBpp0194670	dsec
OG0000000	FBpp0193130	dsec	FBpp0194673	dsec
OG0000000	FBpp0193130	dsec	FBpp0194675	dsec
OG0000000	FBpp0193130	dsec	FBpp0195020	dsec
OG0000000	FBpp0193130	dsec	FBpp0195059	dsec
OG0000000	FBpp0193130	dsec	FBpp0195103	dsec
OG0000000	FBpp0193130	dsec	FBpp0195106	dsec
OG0000000	FBpp0193130	dsec	FBpp0195153	dsec
OG0000000	FBpp0193130	dsec	FBpp0197585	dsec
OG0000000	FBpp0193130	dsec	FBpp0197709	dsec
OG0000000	FBpp0193130	dsec	FBpp0197734	dsec
OG0000000	FBpp0193130	dsec	FBpp0197757	dsec
OG0000000	FBpp0193130	dsec	FBpp0197874	dsec
OG0000000	FBpp0193130	dsec	FBpp0197880	dsec
OG0000000	FBpp0193130	dsec	FBpp0198355	dsec
OG0000000	FBpp0193130	dsec	FBpp0198919	dsec
OG0000000	FBpp0193130	dsec	FBpp0200212	dsec
OG0000000	FBpp0193130	dsec	FBpp0200282	dsec
OG0000000	FBpp0193130	dsec	FBpp0200309	dsec
OG0000000	FBpp0193130	dsec	FBpp0200791	dsec
OG0000000	FBpp0193130	dsec	FBpp0200802	dsec
OG0000000	FBpp0193130	dsec	FBpp0200820	dsec
OG0000000	FBpp0193130	dsec	FBpp0200828	dsec
OG0000000	FBpp0193130	dsec	FBpp0201132	dsec
OG0000000	FBpp0193130	dsec	FBpp0201199	dsec
OG0000000	FBpp0193130	dsec	FBpp0201203	dsec
OG0000000	FBpp0193130	dsec	FBpp0201206	dsec
OG0000000	FBpp0193130	dsec	FBpp0201215	dsec
OG0000000	FBpp0193130	dsec	FBpp0201217	dsec
OG0000000	FBpp0193130	dsec	FBpp0201228	dsec
OG0000000	FBpp0193130	dsec	FBpp0201230	dsec
OG0000000	FBpp0193130	dsec	FBpp0201236	dsec
OG0000000	FBpp0193130	dsec	FBpp0204902	dsec
OG0000000	FBpp0193130	dsec	FBpp0206444	dsec
OG0000000	FBpp0193130	dsec	FBpp0208138	dsec
OG0000000	FBpp0193185	dsec	FBpp0193188	dsec
OG0000000	FBpp0193185	dsec	FBpp0193551	dsec
OG0000000	FBpp0193185	dsec	FBpp0193862	dsec
OG0000000	FBpp0193185	dsec	FBpp0194479	dsec
OG0000000	FBpp0193185	dsec	FBpp0194601	dsec
OG0000000	FBpp0193185	dsec	FBpp0194616	dsec
OG0000000	FBpp0193185	dsec	FBpp0194656	dsec
OG0000000	FBpp0193185	dsec	FBpp0194670	dsec
OG0000000	FBpp0193185	dsec	FBpp0194673	dsec
OG0000000	FBpp0193185	dsec	FBpp0194675	dsec
OG0000000	FBpp0193185	dsec	FBpp0195020	dsec
OG0000000	FBpp0193185	dsec	FBpp0195059	dsec
OG0000000	FBpp0193185	dsec	FBpp0195103	dsec
OG0000000	FBpp0193185	dsec	FBpp0195106	dsec
OG0000000	FBpp0193185	dsec	FBpp0195153	dsec
OG0000000	FBpp0193185	dsec	FBpp0196610	dsec
OG0000000	FBpp0193185	dsec	FBpp0196930	dsec
OG0000000	FBpp0193185	dsec	FBpp0197585	dsec
OG0000000	FBpp0193185	dsec	FBpp0197709	dsec
OG0000000	FBpp0193185	dsec	FBpp0197734	dsec
OG0000000	FBpp0193185	dsec	FBpp0197757	dsec
OG0000000	FBpp0193185	dsec	FBpp0197874	dsec
OG0000000	FBpp0193185	dsec	FBpp0197880	dsec
OG0000000	FBpp0193185	dsec	FBpp0198355	dsec
OG0000000	FBpp0193185	dsec	FBpp0198875	dsec
OG0000000	FBpp0193185	dsec	FBpp0198919	dsec
OG0000000	FBpp0193185	dsec	FBpp0200000	dsec
OG0000000	FBpp0193185	dsec	FBpp0200212	dsec
OG0000000	FBpp0193185	dsec	FBpp0200282	dsec
OG0000000	FBpp0193185	dsec	FBpp0200288	dsec
OG0000000	FBpp0193185	dsec	FBpp0200309	dsec
OG0000000	FBpp0193185	dsec	FBpp0200788	dsec
OG0000000	FBpp0193185	dsec	FBpp0200791	dsec
OG0000000	FBpp0193185	dsec	FBpp0200802	dsec
OG0000000	FBpp0193185	dsec	FBpp0200820	dsec
OG0000000	FBpp0193185	dsec	FBpp0200828	dsec
OG0000000	FBpp0193185	dsec	FBpp0201125	dsec
OG0000000	FBpp0193185	dsec	FBpp0201132	dsec
OG0000000	FBpp0193185	dsec	FBpp0201147	dsec
OG0000000	FBpp0193185	dsec	FBpp0201186	dsec
OG0000000	FBpp0193185	dsec	FBpp0201188	dsec
OG0000000	FBpp0193185	dsec	FBpp0201196	dsec
OG0000000	FBpp0193185	dsec	FBpp0201199	dsec
OG0000000	FBpp0193185	dsec	FBpp0201203	dsec
OG0000000	FBpp0193185	dsec	FBpp0201206	dsec
OG0000000	FBpp0193185	dsec	FBpp0201215	dsec
OG0000000	FBpp0193185	dsec	FBpp0201217	dsec
OG0000000	FBpp0193185	dsec	FBpp0201228	dsec
OG0000000	FBpp0193185	dsec	FBpp0201230	dsec
OG0000000	FBpp0193185	dsec	FBpp0201236	dsec
OG0000000	FBpp0193185	dsec	FBpp0202429	dsec
OG0000000	FBpp0193185	dsec	FBpp0203427	dsec
OG0000000	FBpp0193185	dsec	FBpp0203580	dsec
OG0000000	FBpp0193185	dsec	FBpp0204902	dsec
OG0000000	FBpp0193185	dsec	FBpp0205671	dsec
OG0000000	FBpp0193185	dsec	FBpp0206444	dsec
OG0000000	FBpp0193185	dsec	FBpp0206602	dsec
OG0000000	FBpp0193185	dsec	FBpp0208138	dsec
OG0000000	FBpp0193185	dsec	FBpp0208204	dsec
OG0000000	FBpp0193188	dsec	FBpp0193551	dsec
OG0000000	FBpp0193188	dsec	FBpp0193862	dsec
OG0000000	FBpp0193188	dsec	FBpp0194479	dsec
OG0000000	FBpp0193188	dsec	FBpp0194601	dsec
OG0000000	FBpp0193188	dsec	FBpp0194616	dsec
OG0000000	FBpp0193188	dsec	FBpp0194656	dsec
OG0000000	FBpp0193188	dsec	FBpp0194670	dsec
OG0000000	FBpp0193188	dsec	FBpp0194673	dsec
OG0000000	FBpp0193188	dsec	FBpp0194675	dsec
OG0000000	FBpp0193188	dsec	FBpp0195020	dsec
OG0000000	FBpp0193188	dsec	FBpp0195059	dsec
OG0000000	FBpp0193188	dsec	FBpp0195103	dsec
OG0000000	FBpp0193188	dsec	FBpp0195106	dsec
OG0000000	FBpp0193188	dsec	FBpp0195153	dsec
OG0000000	FBpp0193188	dsec	FBpp0196610	dsec
OG0000000	FBpp0193188	dsec	FBpp0196930	dsec
OG0000000	FBpp0193188	dsec	FBpp0197585	dsec
OG0000000	FBpp0193188	dsec	FBpp0197709	dsec
OG0000000	FBpp0193188	dsec	FBpp0197734	dsec
OG0000000	FBpp0193188	dsec	FBpp0197757	dsec
OG0000000	FBpp0193188	dsec	FBpp0197874	dsec
OG0000000	FBpp0193188	dsec	FBpp0197880	dsec
OG0000000	FBpp0193188	dsec	FBpp0198355	dsec
OG0000000	FBpp0193188	dsec	FBpp0198875	dsec
OG0000000	FBpp0193188	dsec	FBpp0198919	dsec
OG0000000	FBpp0193188	dsec	FBpp0200000	dsec
OG0000000	FBpp0193188	dsec	FBpp0200212	dsec
OG0000000	FBpp0193188	dsec	FBpp0200282	dsec
OG0000000	FBpp0193188	dsec	FBpp0200288	dsec
OG0000000	FBpp0193188	dsec	FBpp0200309	dsec
OG0000000	FBpp0193188	dsec	FBpp0200788	dsec
OG0000000	FBpp0193188	dsec	FBpp0200791	dsec
OG0000000	FBpp0193188	dsec	FBpp0200802	dsec
OG0000000	FBpp0193188	dsec	FBpp0200820	dsec
OG0000000	FBpp0193188	dsec	FBpp0200828	dsec
OG0000000	FBpp0193188	dsec	FBpp0201125	dsec
OG0000000	FBpp0193188	dsec	FBpp0201132	dsec
OG0000000	FBpp0193188	dsec	FBpp0201147	dsec
OG0000000	FBpp0193188	dsec	FBpp0201186	dsec
OG0000000	FBpp0193188	dsec	FBpp0201188	dsec
OG0000000	FBpp0193188	dsec	FBpp0201196	dsec
OG0000000	FBpp0193188	dsec	FBpp0201199	dsec
OG0000000	FBpp0193188	dsec	FBpp0201203	dsec
OG0000000	FBpp0193188	dsec	FBpp0201206	dsec
OG0000000	FBpp0193188	dsec	FBpp0201215	dsec
OG0000000	FBpp0193188	dsec	FBpp0201217	dsec
OG0000000	FBpp0193188	dsec	FBpp0201228	dsec
OG0000000	FBpp0193188	dsec	FBpp0201230	dsec
OG0000000	FBpp0193188	dsec	FBpp0201236	dsec
OG0000000	FBpp0193188	dsec	FBpp0202429	dsec
OG0000000	FBpp0193188	dsec	FBpp0203427	dsec
OG0000000	FBpp0193188	dsec	FBpp0203580	dsec
OG0000000	FBpp0193188	dsec	FBpp0204902	dsec
OG0000000	FBpp0193188	dsec	FBpp0205671	dsec
OG0000000	FBpp0193188	dsec	FBpp0206444	dsec
OG0000000	FBpp0193188	dsec	FBpp0206602	dsec
OG0000000	FBpp0193188	dsec	FBpp0208138	dsec
OG0000000	FBpp0193188	dsec	FBpp0208204	dsec
OG0000000	FBpp0193551	dsec	FBpp0193862	dsec
OG0000000	FBpp0193551	dsec	FBpp0194479	dsec
OG0000000	FBpp0193551	dsec	FBpp0194601	dsec
OG0000000	FBpp0193551	dsec	FBpp0194616	dsec
OG0000000	FBpp0193551	dsec	FBpp0194656	dsec
OG0000000	FBpp0193551	dsec	FBpp0194670	dsec
OG0000000	FBpp0193551	dsec	FBpp0194673	dsec
OG0000000	FBpp0193551	dsec	FBpp0194675	dsec
OG0000000	FBpp0193551	dsec	FBpp0195020	dsec
OG0000000	FBpp0193551	dsec	FBpp0195059	dsec
OG0000000	FBpp0193551	dsec	FBpp0195103	dsec
OG0000000	FBpp0193551	dsec	FBpp0195106	dsec
OG0000000	FBpp0193551	dsec	FBpp0195153	dsec
OG0000000	FBpp0193551	dsec	FBpp0196610	dsec
OG0000000	FBpp0193551	dsec	FBpp0196930	dsec
OG0000000	FBpp0193551	dsec	FBpp0197585	dsec
OG0000000	FBpp0193551	dsec	FBpp0197709	dsec
OG0000000	FBpp0193551	dsec	FBpp0197734	dsec
OG0000000	FBpp0193551	dsec	FBpp0197757	dsec
OG0000000	FBpp0193551	dsec	FBpp0197874	dsec
OG0000000	FBpp0193551	dsec	FBpp0197880	dsec
OG0000000	FBpp0193551	dsec	FBpp0198355	dsec
OG0000000	FBpp0193551	dsec	FBpp0198875	dsec
OG0000000	FBpp0193551	dsec	FBpp0198919	dsec
OG0000000	FBpp0193551	dsec	FBpp0200000	dsec
OG0000000	FBpp0193551	dsec	FBpp0200212	dsec
OG0000000	FBpp0193551	dsec	FBpp0200282	dsec
OG0000000	FBpp0193551	dsec	FBpp0200288	dsec
OG0000000	FBpp0193551	dsec	FBpp0200309	dsec
OG0000000	FBpp0193551	dsec	FBpp0200788	dsec
OG0000000	FBpp0193551	dsec	FBpp0200791	dsec
OG0000000	FBpp0193551	dsec	FBpp0200802	dsec
OG0000000	FBpp0193551	dsec	FBpp0200820	dsec
OG0000000	FBpp0193551	dsec	FBpp0200828	dsec
OG0000000	FBpp0193551	dsec	FBpp0201125	dsec
OG0000000	FBpp0193551	dsec	FBpp0201132	dsec
OG0000000	FBpp0193551	dsec	FBpp0201147	dsec
OG0000000	FBpp0193551	dsec	FBpp0201186	dsec
OG0000000	FBpp0193551	dsec	FBpp0201188	dsec
OG0000000	FBpp0193551	dsec	FBpp0201196	dsec
OG0000000	FBpp0193551	dsec	FBpp0201199	dsec
OG0000000	FBpp0193551	dsec	FBpp0201203	dsec
OG0000000	FBpp0193551	dsec	FBpp0201206	dsec
OG0000000	FBpp0193551	dsec	FBpp0201215	dsec
OG0000000	FBpp0193551	dsec	FBpp0201217	dsec
OG0000000	FBpp0193551	dsec	FBpp0201228	dsec
OG0000000	FBpp0193551	dsec	FBpp0201230	dsec
OG0000000	FBpp0193551	dsec	FBpp0201236	dsec
OG0000000	FBpp0193551	dsec	FBpp0202429	dsec
OG0000000	FBpp0193551	dsec	FBpp0203427	dsec
OG0000000	FBpp0193551	dsec	FBpp0203580	dsec
OG0000000	FBpp0193551	dsec	FBpp0204902	dsec
OG0000000	FBpp0193551	dsec	FBpp0205671	dsec
OG0000000	FBpp0193551	dsec	FBpp0206444	dsec
OG0000000	FBpp0193551	dsec	FBpp0206602	dsec
OG0000000	FBpp0193551	dsec	FBpp0208138	dsec
OG0000000	FBpp0193551	dsec	FBpp0208204	dsec
OG0000000	FBpp0193862	dsec	FBpp0194479	dsec
OG0000000	FBpp0193862	dsec	FBpp0194601	dsec
OG0000000	FBpp0193862	dsec	FBpp0194616	dsec
OG0000000	FBpp0193862	dsec	FBpp0194656	dsec
OG0000000	FBpp0193862	dsec	FBpp0194670	dsec
OG0000000	FBpp0193862	dsec	FBpp0194673	dsec
OG0000000	FBpp0193862	dsec	FBpp0194675	dsec
OG0000000	FBpp0193862	dsec	FBpp0195020	dsec
OG0000000	FBpp0193862	dsec	FBpp0195059	dsec
OG0000000	FBpp0193862	dsec	FBpp0195103	dsec
OG0000000	FBpp0193862	dsec	FBpp0195106	dsec
OG0000000	FBpp0193862	dsec	FBpp0195153	dsec
OG0000000	FBpp0193862	dsec	FBpp0196610	dsec
OG0000000	FBpp0193862	dsec	FBpp0196930	dsec
OG0000000	FBpp0193862	dsec	FBpp0197585	dsec
OG0000000	FBpp0193862	dsec	FBpp0197709	dsec
OG0000000	FBpp0193862	dsec	FBpp0197734	dsec
OG0000000	FBpp0193862	dsec	FBpp0197757	dsec
OG0000000	FBpp0193862	dsec	FBpp0197874	dsec
OG0000000	FBpp0193862	dsec	FBpp0197880	dsec
OG0000000	FBpp0193862	dsec	FBpp0198355	dsec
OG0000000	FBpp0193862	dsec	FBpp0198875	dsec
OG0000000	FBpp0193862	dsec	FBpp0198919	dsec
OG0000000	FBpp0193862	dsec	FBpp0200000	dsec
OG0000000	FBpp0193862	dsec	FBpp0200212	dsec
OG0000000	FBpp0193862	dsec	FBpp0200282	dsec
OG0000000	FBpp0193862	dsec	FBpp0200288	dsec
OG0000000	FBpp0193862	dsec	FBpp0200309	dsec
OG0000000	FBpp0193862	dsec	FBpp0200788	dsec
OG0000000	FBpp0193862	dsec	FBpp0200791	dsec
OG0000000	FBpp0193862	dsec	FBpp0200802	dsec
OG0000000	FBpp0193862	dsec	FBpp0200820	dsec
OG0000000	FBpp0193862	dsec	FBpp0200828	dsec
OG0000000	FBpp0193862	dsec	FBpp0201125	dsec
OG0000000	FBpp0193862	dsec	FBpp0201132	dsec
OG0000000	FBpp0193862	dsec	FBpp0201147	dsec
OG0000000	FBpp0193862	dsec	FBpp0201186	dsec
OG0000000	FBpp0193862	dsec	FBpp0201188	dsec
OG0000000	FBpp0193862	dsec	FBpp0201196	dsec
OG0000000	FBpp0193862	dsec	FBpp0201199	dsec
OG0000000	FBpp0193862	dsec	FBpp0201203	dsec
OG0000000	FBpp0193862	dsec	FBpp0201206	dsec
OG0000000	FBpp0193862	dsec	FBpp0201215	dsec
OG0000000	FBpp0193862	dsec	FBpp0201217	dsec
OG0000000	FBpp0193862	dsec	FBpp0201228	dsec
OG0000000	FBpp0193862	dsec	FBpp0201230	dsec
OG0000000	FBpp0193862	dsec	FBpp0201236	dsec
OG0000000	FBpp0193862	dsec	FBpp0202429	dsec
OG0000000	FBpp0193862	dsec	FBpp0203427	dsec
OG0000000	FBpp0193862	dsec	FBpp0203580	dsec
OG0000000	FBpp0193862	dsec	FBpp0204902	dsec
OG0000000	FBpp0193862	dsec	FBpp0205671	dsec
OG0000000	FBpp0193862	dsec	FBpp0206444	dsec
OG0000000	FBpp0193862	dsec	FBpp0206602	dsec
OG0000000	FBpp0193862	dsec	FBpp0208138	dsec
OG0000000	FBpp0193862	dsec	FBpp0208204	dsec
OG0000000	FBpp0194479	dsec	FBpp0194601	dsec
OG0000000	FBpp0194479	dsec	FBpp0194616	dsec
OG0000000	FBpp0194479	dsec	FBpp0194656	dsec
OG0000000	FBpp0194479	dsec	FBpp0194670	dsec
OG0000000	FBpp0194479	dsec	FBpp0194673	dsec
OG0000000	FBpp0194479	dsec	FBpp0194675	dsec
OG0000000	FBpp0194479	dsec	FBpp0195020	dsec
OG0000000	FBpp0194479	dsec	FBpp0195059	dsec
OG0000000	FBpp0194479	dsec	FBpp0195103	dsec
OG0000000	FBpp0194479	dsec	FBpp0195106	dsec
OG0000000	FBpp0194479	dsec	FBpp0195153	dsec
OG0000000	FBpp0194479	dsec	FBpp0197585	dsec
OG0000000	FBpp0194479	dsec	FBpp0197709	dsec
OG0000000	FBpp0194479	dsec	FBpp0197734	dsec
OG0000000	FBpp0194479	dsec	FBpp0197757	dsec
OG0000000	FBpp0194479	dsec	FBpp0197874	dsec
OG0000000	FBpp0194479	dsec	FBpp0197880	dsec
OG0000000	FBpp0194479	dsec	FBpp0198355	dsec
OG0000000	FBpp0194479	dsec	FBpp0198919	dsec
OG0000000	FBpp0194479	dsec	FBpp0200212	dsec
OG0000000	FBpp0194479	dsec	FBpp0200282	dsec
OG0000000	FBpp0194479	dsec	FBpp0200309	dsec
